ID,tempo_desloc_minutos,faltas,cod_cor_favorita,quant_irmaos,horas_estudo,fez_atividade_extra,cod_letra_turma,nota_p1,nota_p2,nota_p3,recuperacao,situacao
36350,65,15,1,1,23,1,1,7.65,9.22,-1.0,0,aprovado
36351,53,8,5,2,27,0,0,6.29,5.24,-1.0,0,reprovado
36352,60,7,2,4,41,1,3,3.75,5.18,7.44,1,aprovado
36353,67,11,7,1,45,0,0,2.33,6.46,7.58,1,aprovado
36354,117,14,2,2,25,1,1,3.36,4.62,7.04,1,reprovado
36355,60,12,0,0,56,1,2,2.84,9.66,9.39,1,aprovado
36356,56,6,1,2,28,1,0,7.63,8.06,-1.0,0,aprovado
36357,69,11,0,1,18,0,2,6.93,5.05,-1.0,0,reprovado
36358,70,11,6,4,47,0,1,9.19,4.08,10.0,1,aprovado
36359,127,18,5,2,30,1,1,0.12,6.79,6.67,1,aprovado
36360,103,14,6,4,70,1,0,3.93,9.42,9.33,1,aprovado
36361,24,10,2,4,39,0,1,2.44,4.24,5.76,1,reprovado
36362,77,18,2,2,36,1,1,1.96,5.98,9.01,1,aprovado
36363,73,11,7,0,40,0,0,0.17,5.42,8.27,1,aprovado
36364,75,13,2,2,24,1,1,5.29,9.93,-1.0,0,aprovado
36365,116,21,4,1,45,0,3,0.96,6.86,7.92,1,reprovado
36366,20,6,0,1,75,1,3,1.78,10.0,10.0,1,aprovado
36367,59,14,7,1,42,0,3,6.81,5.97,-1.0,0,aprovado
36368,98,16,3,2,42,1,2,3.84,9.19,9.76,1,aprovado
36369,129,19,1,4,37,1,2,6.19,9.0,-1.0,0,aprovado
36370,68,16,3,1,30,0,3,3.6,1.33,8.72,1,aprovado
36371,52,11,4,4,66,1,2,4.62,8.88,10.0,1,aprovado
36372,42,8,3,3,58,0,1,1.48,5.62,10.0,1,aprovado
36373,20,2,4,4,17,1,1,7.22,7.22,-1.0,0,aprovado
36374,24,10,7,4,75,1,0,4.05,10.0,10.0,1,aprovado
36375,100,10,3,0,40,1,2,5.88,10.0,-1.0,0,aprovado
36376,142,18,5,0,9,1,1,8.3,7.9,-1.0,0,aprovado
36377,16,3,5,0,38,1,1,6.26,9.58,-1.0,0,aprovado
36378,73,7,3,2,22,0,1,6.03,6.51,-1.0,0,aprovado
36379,119,22,0,2,23,1,1,7.83,3.34,4.0,1,reprovado
36380,23,10,4,2,40,1,2,5.58,10.0,-1.0,0,aprovado
36381,15,3,4,3,39,1,3,7.93,8.24,-1.0,0,aprovado
36382,109,13,6,4,10,1,2,5.2,8.15,-1.0,0,aprovado
36383,94,11,5,3,50,1,0,1.95,6.33,9.13,1,aprovado
36384,53,10,0,0,36,0,1,7.22,6.56,-1.0,0,aprovado
36385,43,11,6,1,35,0,2,4.17,3.38,4.74,1,reprovado
36386,34,9,7,0,60,0,2,1.3,9.62,10.0,1,aprovado
36387,136,17,5,3,29,1,1,1.92,5.46,4.82,1,reprovado
36388,147,24,0,1,13,0,2,9.49,6.6,-1.0,0,reprovado
36389,148,16,0,0,40,0,1,0.09,3.31,5.31,1,reprovado
36390,82,9,2,0,70,0,2,3.57,9.61,10.0,1,aprovado
36391,76,10,6,4,32,0,0,2.51,2.69,7.53,1,reprovado
36392,55,9,0,3,44,0,1,5.67,7.35,-1.0,0,aprovado
36393,139,18,4,0,30,1,2,3.25,6.28,7.08,1,aprovado
36394,148,17,2,1,21,0,1,8.73,5.26,-1.0,0,aprovado
36395,72,13,2,4,21,1,1,9.25,8.82,-1.0,0,aprovado
36396,78,13,7,3,11,0,0,9.63,5.15,-1.0,0,aprovado
36397,122,22,1,3,59,0,1,1.52,7.86,8.94,1,reprovado
36398,18,4,6,0,30,0,0,5.25,6.72,-1.0,0,reprovado
36399,90,19,6,0,52,1,3,3.94,6.04,6.87,1,aprovado
36400,44,10,6,4,40,0,0,4.81,4.79,7.29,1,aprovado
36401,144,15,3,4,64,1,1,0.25,8.19,8.96,1,aprovado
36402,83,13,0,2,38,1,3,2.64,5.8,6.04,1,reprovado
36403,133,16,5,2,5,1,2,5.88,5.94,-1.0,0,reprovado
36404,88,13,1,3,40,1,3,5.92,9.23,-1.0,0,aprovado
36405,74,14,5,1,43,1,3,9.65,9.62,-1.0,0,aprovado
36406,36,12,2,2,30,1,1,7.24,7.99,-1.0,0,aprovado
36407,44,12,7,0,22,1,2,5.75,8.28,-1.0,0,aprovado
36408,149,20,7,3,20,0,1,3.78,2.0,5.48,1,reprovado
36409,27,9,1,2,70,0,1,1.27,10.0,9.92,1,aprovado
36410,121,22,3,0,20,1,3,8.58,2.04,2.56,1,reprovado
36411,86,10,2,0,43,0,3,8.84,5.9,-1.0,0,aprovado
36412,20,12,4,3,72,1,3,4.62,10.0,10.0,1,aprovado
36413,33,9,1,3,40,1,3,7.58,10.0,-1.0,0,aprovado
36414,75,10,1,4,76,0,1,2.08,10.0,9.55,1,aprovado
36415,54,6,2,4,75,1,0,2.87,9.75,10.0,1,aprovado
36416,120,16,2,2,51,0,2,2.49,4.51,6.92,1,reprovado
36417,104,17,6,1,30,1,2,2.52,4.82,4.3,1,reprovado
36418,66,11,2,4,24,1,0,8.97,8.28,-1.0,0,aprovado
36419,37,13,0,3,74,0,1,1.98,10.0,9.48,1,aprovado
36420,120,21,6,4,61,0,2,3.38,8.18,8.96,1,reprovado
36421,72,16,7,2,40,1,1,7.32,7.75,-1.0,0,aprovado
36422,36,12,7,4,23,1,3,7.14,5.8,-1.0,0,aprovado
36423,81,8,1,0,52,1,1,4.9,7.52,10.0,1,aprovado
36424,139,19,3,2,25,1,0,5.29,2.7,8.09,1,aprovado
36425,38,8,4,0,66,0,1,2.78,6.79,10.0,1,aprovado
36426,15,7,7,0,40,1,0,7.28,8.74,-1.0,0,aprovado
36427,95,19,7,4,22,1,1,8.09,8.45,-1.0,0,aprovado
36428,55,16,3,0,23,0,0,7.48,3.7,3.44,1,reprovado
36429,75,17,3,2,5,1,0,9.25,5.06,-1.0,0,aprovado
36430,33,8,3,3,70,0,0,0.72,9.72,10.0,1,aprovado
36431,64,13,5,3,56,0,3,4.58,5.48,9.49,1,aprovado
36432,40,13,4,1,27,0,2,9.11,1.22,7.84,1,aprovado
36433,52,9,0,2,41,1,2,8.87,9.86,-1.0,0,aprovado
36434,90,15,7,3,35,1,2,7.32,7.14,-1.0,0,aprovado
36435,70,7,6,2,18,0,1,9.17,5.5,-1.0,0,aprovado
36436,31,4,5,3,13,1,0,6.44,8.09,-1.0,0,aprovado
36437,105,15,4,3,36,0,2,1.16,3.36,7.7,1,reprovado
36438,30,8,6,1,40,1,1,0.76,5.99,9.02,1,aprovado
36439,129,18,6,0,39,1,2,1.29,9.3,6.98,1,aprovado
36440,29,12,1,3,72,1,3,4.57,10.0,9.19,1,aprovado
36441,32,4,0,0,60,1,0,5.6,10.0,-1.0,0,aprovado
36442,149,17,4,4,25,1,0,6.41,9.62,-1.0,0,aprovado
36443,20,4,1,3,52,1,0,2.92,8.19,10.0,1,aprovado
36444,35,7,2,2,50,0,1,0.2,8.18,8.36,1,aprovado
36445,69,8,7,1,32,0,3,4.35,5.28,8.78,1,aprovado
36446,70,11,7,2,74,0,0,3.0,10.0,10.0,1,aprovado
36447,99,13,3,1,24,0,0,8.23,2.08,7.35,1,aprovado
36448,64,13,3,3,32,1,1,7.59,10.0,-1.0,0,aprovado
36449,105,18,3,4,19,1,2,6.4,5.04,-1.0,0,reprovado
36450,35,12,5,4,74,1,3,0.35,10.0,10.0,1,aprovado
36451,112,17,7,4,49,1,2,2.71,8.36,6.32,1,aprovado
36452,78,15,1,0,17,1,0,8.39,7.44,-1.0,0,aprovado
36453,47,6,6,2,48,0,0,5.75,7.9,-1.0,0,aprovado
36454,32,3,3,0,22,1,3,6.2,7.09,-1.0,0,aprovado
36455,86,16,1,1,33,1,1,8.98,10.0,-1.0,0,aprovado
36456,109,17,4,4,35,1,2,7.43,4.27,8.36,1,aprovado
36457,71,12,7,3,6,1,3,8.08,6.49,-1.0,0,aprovado
36458,38,8,1,2,76,0,1,4.61,9.36,9.81,1,aprovado
36459,36,6,4,0,41,1,1,6.59,8.48,-1.0,0,aprovado
36460,35,13,0,3,35,1,0,4.91,4.9,6.02,1,reprovado
36461,78,9,2,2,44,0,2,1.45,7.43,9.94,1,aprovado
36462,74,7,0,0,23,1,2,8.99,5.6,-1.0,0,aprovado
36463,111,17,1,1,22,1,0,6.11,8.04,-1.0,0,aprovado
36464,118,14,2,0,25,1,2,8.63,6.42,-1.0,0,aprovado
36465,79,12,4,4,60,0,3,2.26,7.77,8.05,1,aprovado
36466,90,16,2,2,56,0,3,1.46,4.96,7.59,1,aprovado
36467,20,11,7,1,41,0,1,6.95,7.84,-1.0,0,aprovado
36468,148,20,5,2,60,1,0,2.68,9.47,10.0,1,aprovado
36469,36,6,3,3,31,0,0,8.87,4.11,8.34,1,aprovado
36470,16,2,5,2,74,1,2,3.13,9.34,10.0,1,aprovado
36471,113,20,7,1,21,0,1,8.66,0.34,2.68,1,reprovado
36472,63,14,1,4,25,0,0,2.56,1.36,5.62,1,reprovado
36473,93,10,3,1,22,1,3,8.44,6.16,-1.0,0,aprovado
36474,58,9,4,1,74,0,2,4.25,9.2,10.0,1,aprovado
36475,82,9,5,1,49,1,0,0.4,7.22,8.86,1,aprovado
36476,125,18,2,2,32,1,3,6.69,7.44,-1.0,0,aprovado
36477,139,23,2,0,17,0,0,7.69,5.88,-1.0,0,reprovado
36478,59,9,2,4,62,1,2,1.46,10.0,9.19,1,aprovado
36479,128,17,0,4,26,1,3,9.28,3.42,4.24,1,aprovado
36480,69,15,6,2,35,1,0,9.14,9.6,-1.0,0,aprovado
36481,120,20,1,2,68,0,1,0.17,8.02,10.0,1,aprovado
36482,146,17,4,0,59,1,1,4.06,10.0,8.8,1,aprovado
36483,68,12,3,2,40,0,0,6.23,4.99,9.45,1,aprovado
36484,22,10,0,4,34,1,0,5.22,8.42,-1.0,0,aprovado
36485,95,14,0,0,51,1,1,4.74,7.1,7.14,1,aprovado
36486,53,8,2,2,24,1,3,9.39,6.56,-1.0,0,aprovado
36487,66,16,0,1,22,1,3,7.03,2.97,6.14,1,aprovado
36488,106,14,6,0,69,0,2,2.77,9.2,10.0,1,aprovado
36489,94,9,5,2,59,0,2,4.25,9.54,10.0,1,aprovado
36490,134,14,2,0,68,0,1,1.35,9.8,8.76,1,aprovado
36491,115,21,4,4,30,1,1,6.62,9.43,-1.0,0,reprovado
36492,25,4,7,3,34,0,3,1.45,1.87,7.88,1,reprovado
36493,77,12,1,1,20,0,0,5.51,5.91,-1.0,0,reprovado
36494,122,19,6,3,49,1,1,1.45,6.14,7.08,1,aprovado
36495,55,13,0,4,25,1,1,2.77,3.9,3.84,1,reprovado
36496,28,11,1,4,5,1,1,7.75,6.52,-1.0,0,aprovado
36497,63,15,1,4,50,1,1,0.25,10.0,10.0,1,aprovado
36498,78,18,1,0,44,0,1,2.76,3.77,5.86,1,reprovado
36499,108,17,2,3,28,1,3,8.05,5.89,-1.0,0,aprovado
36500,31,9,2,1,28,0,3,4.66,1.54,3.95,1,reprovado
36501,103,12,5,2,54,1,2,5.76,9.84,-1.0,0,aprovado
36502,54,5,1,0,26,0,0,8.99,6.53,-1.0,0,aprovado
36503,138,15,3,0,51,1,0,0.18,10.0,10.0,1,aprovado
36504,144,24,3,2,14,1,3,8.25,7.32,-1.0,0,reprovado
36505,95,11,7,4,32,1,3,4.63,4.33,6.09,1,reprovado
36506,135,14,7,1,45,1,2,0.93,7.72,7.38,1,aprovado
36507,102,12,5,3,41,0,2,4.57,7.02,9.66,1,aprovado
36508,138,15,3,3,25,1,1,0.8,4.44,3.64,1,reprovado
36509,65,13,3,2,35,1,2,5.7,7.74,-1.0,0,aprovado
36510,68,10,5,0,61,0,2,4.42,9.6,10.0,1,aprovado
36511,140,24,5,2,23,1,0,9.02,8.9,-1.0,0,reprovado
36512,145,17,3,2,6,1,1,7.57,5.15,-1.0,0,aprovado
36513,127,13,2,1,16,1,1,9.61,5.13,-1.0,0,aprovado
36514,130,20,6,1,31,1,3,2.9,4.27,4.88,1,reprovado
36515,120,13,2,3,48,0,1,3.57,8.32,6.92,1,aprovado
36516,24,11,3,1,25,1,0,7.56,6.6,-1.0,0,aprovado
36517,17,3,4,1,38,1,1,8.11,9.18,-1.0,0,aprovado
36518,68,7,7,2,44,1,2,0.5,8.66,7.09,1,aprovado
36519,136,21,1,4,58,0,1,3.42,7.89,8.52,1,reprovado
36520,73,17,3,2,31,0,1,8.69,2.7,5.68,1,aprovado
36521,78,8,3,4,42,0,2,8.66,8.05,-1.0,0,aprovado
36522,73,15,7,2,60,1,2,4.11,9.91,10.0,1,aprovado
36523,26,12,7,0,32,0,0,5.68,3.72,5.3,1,reprovado
36524,41,6,3,3,48,0,2,2.56,8.09,10.0,1,aprovado
36525,148,22,3,2,21,1,1,8.39,7.4,-1.0,0,reprovado
36526,77,17,6,3,5,1,3,5.18,5.48,-1.0,0,reprovado
36527,148,24,5,4,28,1,3,0.49,7.1,3.95,1,reprovado
36528,83,12,6,2,39,0,3,5.43,7.34,-1.0,0,aprovado
36529,139,24,0,3,23,1,3,6.21,2.58,5.72,1,reprovado
36530,136,20,4,1,62,1,1,2.24,7.57,10.0,1,aprovado
36531,129,18,3,0,19,1,1,6.52,9.25,-1.0,0,aprovado
36532,36,12,1,1,25,1,1,7.82,4.98,4.18,1,aprovado
36533,129,18,1,3,17,0,0,7.38,6.9,-1.0,0,aprovado
36534,135,24,3,1,62,1,2,1.52,9.61,10.0,1,reprovado
36535,136,18,0,1,39,0,0,2.69,6.24,8.16,1,aprovado
36536,127,17,4,1,13,1,2,6.02,7.56,-1.0,0,aprovado
36537,74,7,2,2,71,0,2,2.82,6.9,10.0,1,aprovado
36538,34,9,1,0,30,1,2,8.99,6.46,-1.0,0,aprovado
36539,95,19,3,0,29,0,0,8.56,4.47,5.8,1,aprovado
36540,105,16,4,1,23,1,3,9.2,8.4,-1.0,0,aprovado
36541,112,14,7,0,37,0,3,8.51,3.32,8.38,1,aprovado
36542,27,11,2,4,39,1,1,6.86,10.0,-1.0,0,aprovado
36543,19,11,2,2,33,1,3,9.05,10.0,-1.0,0,aprovado
36544,123,17,7,3,36,0,0,9.27,3.29,5.0,1,aprovado
36545,81,8,0,0,37,1,0,9.2,7.72,-1.0,0,aprovado
36546,107,13,7,3,61,0,2,1.83,8.35,10.0,1,aprovado
36547,101,10,6,3,29,1,3,0.69,3.3,4.26,1,reprovado
36548,83,12,2,4,36,1,1,9.04,6.84,-1.0,0,aprovado
36549,95,19,7,1,64,0,2,1.52,5.52,10.0,1,aprovado
36550,128,22,2,2,7,1,3,6.3,5.14,-1.0,0,reprovado
36551,118,21,5,0,35,1,2,4.21,5.06,7.04,1,reprovado
36552,146,23,5,0,49,0,2,4.34,3.94,6.34,1,reprovado
36553,132,14,3,2,29,1,0,7.65,9.36,-1.0,0,aprovado
36554,46,15,3,1,25,1,1,7.67,9.18,-1.0,0,aprovado
36555,142,21,3,1,39,1,3,1.94,7.2,6.62,1,reprovado
36556,59,13,2,0,24,1,2,7.36,4.58,6.71,1,aprovado
36557,43,12,6,3,6,1,0,9.75,5.91,-1.0,0,aprovado
36558,111,19,0,0,34,1,2,8.44,4.99,7.12,1,aprovado
36559,91,19,1,3,48,1,1,4.64,8.31,9.76,1,aprovado
36560,105,19,7,4,6,0,3,6.83,5.0,-1.0,0,reprovado
36561,27,9,1,4,21,1,2,9.92,5.6,-1.0,0,aprovado
36562,15,4,1,0,21,0,3,5.17,5.52,-1.0,0,reprovado
36563,137,17,2,3,30,1,3,8.56,5.79,-1.0,0,aprovado
36564,37,8,5,3,26,1,2,5.81,7.93,-1.0,0,aprovado
36565,94,13,6,1,29,1,0,7.4,6.9,-1.0,0,aprovado
36566,55,11,4,2,42,1,0,2.12,5.51,10.0,1,aprovado
36567,24,9,6,2,52,1,3,1.59,8.29,9.18,1,aprovado
36568,31,3,0,2,21,1,3,6.05,5.34,-1.0,0,reprovado
36569,45,14,3,3,52,0,1,0.57,8.38,9.92,1,aprovado
36570,128,22,3,4,46,1,3,4.95,7.33,9.7,1,reprovado
36571,126,18,2,1,28,0,1,3.41,5.29,4.51,1,reprovado
36572,109,21,7,2,40,1,2,7.74,8.29,-1.0,0,reprovado
36573,28,9,7,4,32,0,0,4.47,4.11,4.44,1,reprovado
36574,39,5,2,2,31,1,2,6.15,3.88,5.76,1,reprovado
36575,47,7,6,3,45,0,1,0.62,6.34,9.59,1,aprovado
36576,67,12,7,4,64,0,1,1.35,9.35,10.0,1,aprovado
36577,60,14,2,2,29,1,1,2.66,4.04,7.84,1,reprovado
36578,52,6,3,3,9,0,1,8.67,6.06,-1.0,0,aprovado
36579,146,18,0,1,25,1,1,4.37,4.0,7.4,1,reprovado
36580,100,13,2,1,34,0,1,3.67,5.72,8.23,1,aprovado
36581,150,22,5,4,40,1,2,0.78,8.33,5.0,1,reprovado
36582,59,8,7,4,44,0,2,9.39,6.33,-1.0,0,aprovado
36583,115,13,5,1,26,1,1,8.72,4.64,5.28,1,aprovado
36584,67,17,0,4,37,1,1,8.74,6.82,-1.0,0,aprovado
36585,127,22,4,0,34,1,3,2.36,4.45,8.99,1,reprovado
36586,99,15,0,3,5,1,0,5.05,5.46,-1.0,0,reprovado
36587,51,13,0,2,39,0,0,6.18,4.86,7.1,1,aprovado
36588,19,7,2,2,21,0,3,7.02,5.18,-1.0,0,aprovado
36589,81,15,6,3,35,1,0,8.11,6.72,-1.0,0,aprovado
36590,82,18,5,0,25,0,3,0.03,2.82,3.2,1,reprovado
36591,42,7,2,3,31,0,3,1.65,4.58,6.42,1,reprovado
36592,112,21,3,1,35,0,2,1.66,5.68,5.36,1,reprovado
36593,95,10,3,3,38,0,0,2.71,6.44,5.15,1,reprovado
36594,45,14,4,0,51,0,1,2.91,6.82,9.52,1,aprovado
36595,17,2,6,2,36,1,2,4.59,5.74,7.32,1,aprovado
36596,133,18,7,4,22,1,0,5.26,5.54,-1.0,0,reprovado
36597,23,12,0,2,24,1,0,8.62,9.78,-1.0,0,aprovado
36598,67,15,6,1,26,1,3,6.36,5.48,-1.0,0,reprovado
36599,137,18,6,4,29,0,2,6.29,7.96,-1.0,0,aprovado
36600,94,19,2,4,24,1,0,6.28,3.55,5.48,1,reprovado
36601,137,20,2,0,36,0,1,6.21,9.4,-1.0,0,aprovado
36602,72,15,1,3,38,0,0,2.99,6.56,7.56,1,aprovado
36603,55,12,7,3,19,1,1,5.46,8.09,-1.0,0,aprovado
36604,119,19,7,1,70,1,2,2.8,10.0,10.0,1,aprovado
36605,54,9,6,1,74,1,2,0.42,10.0,10.0,1,aprovado
36606,137,17,6,0,41,1,0,8.83,10.0,-1.0,0,aprovado
36607,33,10,6,0,74,1,1,4.96,10.0,10.0,1,aprovado
36608,110,16,2,3,66,0,1,4.59,10.0,10.0,1,aprovado
36609,137,17,5,0,24,1,1,4.92,6.02,3.52,1,reprovado
36610,123,17,3,4,54,0,2,0.43,7.78,8.85,1,aprovado
36611,114,15,1,3,56,1,3,4.3,9.98,10.0,1,aprovado
36612,137,16,5,2,3,1,2,9.89,6.0,-1.0,0,aprovado
36613,128,21,4,4,39,0,1,3.39,4.96,7.82,1,reprovado
36614,16,9,4,0,36,1,1,8.19,9.2,-1.0,0,aprovado
36615,84,13,0,3,44,1,3,1.01,7.69,9.57,1,aprovado
36616,130,20,3,1,35,1,1,1.43,8.59,8.12,1,aprovado
36617,102,20,3,4,34,1,1,6.57,7.0,-1.0,0,aprovado
36618,32,12,7,0,18,1,0,9.51,6.71,-1.0,0,aprovado
36619,20,9,0,2,49,0,2,5.48,8.72,-1.0,0,aprovado
36620,135,22,1,2,45,0,0,4.85,4.6,6.08,1,reprovado
36621,89,19,6,2,26,0,1,5.95,8.18,-1.0,0,aprovado
36622,47,13,3,3,35,0,2,8.53,6.92,-1.0,0,aprovado
36623,107,11,4,2,69,0,2,3.85,9.8,9.78,1,aprovado
36624,21,10,0,1,38,1,2,9.03,9.68,-1.0,0,aprovado
36625,45,12,4,1,37,0,2,6.59,9.4,-1.0,0,aprovado
36626,66,7,4,3,42,1,1,1.06,6.83,8.53,1,aprovado
36627,27,13,4,0,36,1,0,7.71,4.12,4.57,1,aprovado
36628,47,12,7,2,69,0,2,2.18,7.56,10.0,1,aprovado
36629,37,11,3,0,50,0,3,4.78,4.75,10.0,1,aprovado
36630,56,14,7,4,59,1,3,0.03,10.0,8.4,1,aprovado
36631,87,19,4,1,34,1,1,7.38,10.0,-1.0,0,aprovado
36632,82,16,5,2,31,1,1,1.33,6.68,7.54,1,aprovado
36633,146,16,4,2,49,1,1,1.23,5.92,8.62,1,aprovado
36634,24,6,2,4,34,0,2,0.68,5.73,5.43,1,reprovado
36635,63,12,1,2,58,0,0,3.62,6.74,10.0,1,aprovado
36636,113,19,1,3,49,0,0,5.79,10.0,-1.0,0,aprovado
36637,59,11,6,1,42,0,1,8.97,8.5,-1.0,0,aprovado
36638,22,11,7,2,39,1,0,0.16,4.53,9.34,1,aprovado
36639,127,21,0,3,20,0,1,8.5,7.47,-1.0,0,reprovado
36640,32,10,7,1,35,0,0,2.32,4.62,5.68,1,reprovado
36641,17,12,0,1,21,1,0,8.84,7.24,-1.0,0,aprovado
36642,150,22,2,4,69,1,0,0.21,10.0,9.96,1,reprovado
36643,39,5,5,2,44,1,2,8.48,7.63,-1.0,0,aprovado
36644,99,17,3,4,51,0,0,4.72,6.0,6.76,1,aprovado
36645,92,10,4,4,38,0,3,4.26,5.7,4.89,1,reprovado
36646,132,19,0,4,35,1,1,8.65,4.54,6.12,1,aprovado
36647,137,17,1,2,32,1,3,9.12,8.61,-1.0,0,aprovado
36648,55,10,2,4,33,0,1,8.9,7.76,-1.0,0,aprovado
36649,58,6,5,2,45,0,3,0.07,8.1,8.9,1,aprovado
36650,119,19,5,3,21,0,1,8.12,2.24,5.14,1,aprovado
36651,104,15,5,2,29,0,2,2.13,2.48,7.46,1,reprovado
36652,149,17,3,3,60,1,1,1.06,10.0,7.95,1,aprovado
36653,134,16,0,3,22,0,0,2.17,1.16,5.07,1,reprovado
36654,30,5,7,1,36,1,2,6.02,8.7,-1.0,0,aprovado
36655,18,6,6,1,76,1,1,0.92,10.0,10.0,1,aprovado
36656,68,13,1,4,36,0,1,0.96,5.59,5.5,1,reprovado
36657,43,11,6,1,32,0,3,8.64,5.88,-1.0,0,aprovado
36658,32,7,3,3,40,0,1,9.05,9.13,-1.0,0,aprovado
36659,49,7,3,0,32,0,3,6.0,4.38,6.65,1,aprovado
36660,53,14,5,1,28,1,2,9.76,4.06,6.98,1,aprovado
36661,30,10,4,1,40,1,2,5.0,8.7,-1.0,0,aprovado
36662,38,13,5,4,46,1,0,1.79,9.68,8.4,1,aprovado
36663,31,5,7,2,13,1,3,9.92,6.12,-1.0,0,aprovado
36664,99,10,3,4,39,1,2,6.62,10.0,-1.0,0,aprovado
36665,86,11,6,4,75,1,3,2.83,10.0,10.0,1,aprovado
36666,133,14,0,0,38,0,3,8.62,5.53,-1.0,0,aprovado
36667,112,15,1,3,22,0,0,3.6,0.63,4.91,1,reprovado
36668,67,17,5,2,41,0,2,2.56,5.16,7.16,1,aprovado
36669,102,20,6,3,25,1,1,6.51,6.62,-1.0,0,aprovado
36670,21,7,3,1,26,1,0,6.36,6.57,-1.0,0,aprovado
36671,78,8,6,4,61,0,2,1.02,9.93,10.0,1,aprovado
36672,53,12,1,1,32,0,1,6.35,8.46,-1.0,0,aprovado
36673,28,13,6,0,55,0,2,0.5,7.22,8.62,1,aprovado
36674,59,7,5,4,61,1,2,3.6,8.14,9.52,1,aprovado
36675,125,13,3,0,30,1,2,8.26,5.84,-1.0,0,aprovado
36676,140,20,6,4,19,1,0,6.43,5.14,-1.0,0,reprovado
36677,39,9,0,4,29,0,0,8.6,3.42,8.54,1,aprovado
36678,66,9,1,3,51,1,3,0.2,8.36,7.68,1,aprovado
36679,109,11,1,4,13,1,0,8.95,8.59,-1.0,0,aprovado
36680,45,10,1,0,33,0,1,9.89,9.14,-1.0,0,aprovado
36681,27,13,2,0,61,0,0,4.51,9.6,10.0,1,aprovado
36682,139,19,1,2,31,1,0,1.1,7.0,7.85,1,aprovado
36683,107,20,2,3,61,1,1,2.85,10.0,10.0,1,aprovado
36684,60,9,4,2,37,0,1,9.69,5.76,-1.0,0,aprovado
36685,68,9,1,1,22,1,3,6.26,7.81,-1.0,0,aprovado
36686,70,10,6,0,44,1,2,1.12,8.81,6.31,1,aprovado
36687,91,15,2,1,52,0,2,5.05,7.32,-1.0,0,aprovado
36688,108,20,7,3,35,0,2,0.33,2.99,9.04,1,aprovado
36689,89,13,6,0,42,0,0,5.59,9.09,-1.0,0,aprovado
36690,83,11,5,1,31,1,2,1.81,8.2,4.16,1,aprovado
36691,66,16,6,2,43,0,1,6.22,3.04,7.54,1,aprovado
36692,88,11,5,2,74,1,2,3.67,10.0,10.0,1,aprovado
36693,131,17,2,0,24,1,1,6.16,9.11,-1.0,0,aprovado
36694,70,13,4,2,70,1,0,1.47,9.87,10.0,1,aprovado
36695,52,10,3,2,40,1,3,7.15,4.86,9.94,1,aprovado
36696,85,11,1,0,25,1,0,9.56,7.96,-1.0,0,aprovado
36697,65,6,6,0,29,1,3,9.28,8.02,-1.0,0,aprovado
36698,92,10,1,0,35,1,0,9.19,4.92,8.02,1,aprovado
36699,71,7,4,4,10,1,0,9.12,5.78,-1.0,0,aprovado
36700,46,15,5,1,34,1,0,5.16,8.23,-1.0,0,aprovado
36701,62,8,4,0,71,1,0,4.54,8.56,10.0,1,aprovado
36702,87,18,4,2,44,1,0,3.77,6.59,7.18,1,aprovado
36703,137,17,5,1,46,1,1,5.5,10.0,-1.0,0,aprovado
36704,67,16,5,0,33,0,1,9.15,4.78,8.36,1,aprovado
36705,145,16,0,4,50,1,3,5.23,9.81,-1.0,0,aprovado
36706,90,11,1,1,39,0,1,2.28,7.2,7.96,1,aprovado
36707,81,18,3,0,12,1,1,8.75,7.11,-1.0,0,aprovado
36708,35,10,3,2,38,1,1,6.53,7.56,-1.0,0,aprovado
36709,98,18,4,2,42,0,3,3.97,7.31,9.11,1,aprovado
36710,35,7,5,3,35,1,1,6.65,4.24,4.78,1,reprovado
36711,124,16,0,3,20,1,0,5.18,5.95,-1.0,0,reprovado
36712,15,12,7,4,68,1,1,1.2,8.6,10.0,1,aprovado
36713,78,12,6,2,29,0,3,5.6,8.04,-1.0,0,aprovado
36714,108,11,2,2,10,1,3,7.53,7.78,-1.0,0,aprovado
36715,102,14,7,3,18,0,3,9.25,6.33,-1.0,0,aprovado
36716,49,5,7,1,71,0,1,0.78,8.06,10.0,1,aprovado
36717,132,13,5,2,14,1,0,6.29,6.23,-1.0,0,aprovado
36718,72,17,1,4,29,1,2,3.36,4.2,6.86,1,reprovado
36719,97,14,1,2,59,0,0,3.23,7.46,9.62,1,aprovado
36720,102,15,7,1,36,0,0,3.7,6.81,8.48,1,aprovado
36721,69,17,6,4,54,1,2,0.24,8.32,10.0,1,aprovado
36722,94,13,5,4,36,0,1,3.11,5.83,5.59,1,reprovado
36723,141,22,4,0,16,1,2,8.87,5.53,-1.0,0,reprovado
36724,103,14,2,0,40,0,0,8.85,4.19,9.42,1,aprovado
36725,117,21,7,3,36,1,0,8.77,8.96,-1.0,0,reprovado
36726,54,13,7,4,70,1,1,4.75,10.0,10.0,1,aprovado
36727,94,12,3,0,44,0,3,5.18,8.14,-1.0,0,aprovado
36728,108,19,5,4,32,0,0,7.07,4.97,8.13,1,aprovado
36729,85,11,2,4,39,1,1,7.26,6.94,-1.0,0,aprovado
36730,94,18,4,4,46,0,0,3.54,5.79,7.75,1,aprovado
